target_date,provider_id,currency_pair,name,days,swap_buy,swap_sell,settlement_date,status,actual_date
2026-08-04,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/04
2026-08-04,hirose,PLN/JPY,ヒロセ通商,1,30.0,-40.0,None,success,2026/08/04
2026-08-04,matsui,PLN/JPY,MATSUI FX,1,29.0,-39.0,None,success,2026/08/04
2026-08-04,sbi,PLN/JPY,SBI FXトレード,1,28.0,-38.0,None,success,2026/08/04
2026-08-04,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/04
2026-08-04,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/04
2026-08-05,gaitame,PLN/JPY,外為どっとコム,3,30.0,-40.0,None,success,2026/08/05
2026-08-05,gmo_click,PLN/JPY,GMOクリック証券,3,70.0,-70.0,None,success,2026/08/05
2026-08-05,hirose,PLN/JPY,ヒロセ通商,3,30.0,-40.0,None,success,2026/08/05
2026-08-05,matsui,PLN/JPY,MATSUI FX,3,29.0,-39.0,None,success,2026/08/05
2026-08-05,sbi,PLN/JPY,SBI FXトレード,1,28.0,-38.0,None,success,2026/08/05
2026-08-05,traders_light,PLN/JPY,LIGHT FX,3,75.0,-75.0,None,success,2026/08/05
2026-08-05,traders_min,PLN/JPY,みんなのFX,3,75.0,-75.0,None,success,2026/08/05
2026-08-06,gaitame,PLN/JPY,外為どっとコム,2,30.0,-40.0,None,success,2026/08/06
2026-08-06,gmo_click,PLN/JPY,GMOクリック証券,2,70.0,-70.0,None,success,2026/08/06
2026-08-06,hirose,PLN/JPY,ヒロセ通商,2,30.0,-40.0,None,success,2026/08/06
2026-08-06,matsui,PLN/JPY,MATSUI FX,2,29.0,-39.0,None,success,2026/08/06
2026-08-06,sbi,PLN/JPY,SBI FXトレード,3,28.0,-38.0,None,success,2026/08/06
2026-08-06,traders_light,PLN/JPY,LIGHT FX,2,75.0,-75.0,None,success,2026/08/06
2026-08-06,traders_min,PLN/JPY,みんなのFX,2,75.0,-75.0,None,success,2026/08/06
2026-08-07,gaitame,PLN/JPY,外為どっとコム,1,30.0,-40.0,None,success,2026/08/07
2026-08-07,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/07
2026-08-07,hirose,PLN/JPY,ヒロセ通商,1,33.0,-43.0,None,success,2026/08/07
2026-08-07,matsui,PLN/JPY,MATSUI FX,1,29.0,-39.0,None,success,2026/08/07
2026-08-07,sbi,PLN/JPY,SBI FXトレード,2,28.0,-38.0,None,success,2026/08/07
2026-08-07,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/07
2026-08-07,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/07
2026-08-11,gaitame,PLN/JPY,外為どっとコム,1,30.0,-40.0,None,success,2026/08/11
2026-08-11,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/11
2026-08-11,hirose,PLN/JPY,ヒロセ通商,1,33.0,-43.0,None,success,2026/08/11
2026-08-11,matsui,PLN/JPY,MATSUI FX,1,29.0,-39.0,None,success,2026/08/11
2026-08-11,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/11
2026-08-11,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/11
2026-08-12,gaitame,PLN/JPY,外為どっとコム,3,30.0,-40.0,None,success,2026/08/12
2026-08-12,gmo_click,PLN/JPY,GMOクリック証券,3,70.0,-70.0,None,success,2026/08/12
2026-08-12,hirose,PLN/JPY,ヒロセ通商,3,33.0,-43.0,None,success,2026/08/12
2026-08-12,matsui,PLN/JPY,MATSUI FX,3,29.0,-39.0,None,success,2026/08/12
2026-08-12,sbi,PLN/JPY,SBI FXトレード,1,28.0,-38.0,None,success,2026/08/12
2026-08-12,traders_light,PLN/JPY,LIGHT FX,3,75.0,-75.0,None,success,2026/08/12
2026-08-12,traders_min,PLN/JPY,みんなのFX,3,75.0,-75.0,None,success,2026/08/12
2026-08-13,gaitame,PLN/JPY,外為どっとコム,1,30.0,-40.0,None,success,2026/08/13
2026-08-13,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/13
2026-08-13,hirose,PLN/JPY,ヒロセ通商,1,33.0,-43.0,None,success,2026/08/13
2026-08-13,matsui,PLN/JPY,MATSUI FX,1,29.0,-39.0,None,success,2026/08/13
2026-08-13,sbi,PLN/JPY,SBI FXトレード,3,28.0,-38.0,None,success,2026/08/13
2026-08-13,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/13
